circuit name,latitude,longitude,fastest lap speed
Silverstone Circuit,52.0786,-1.01694,223.262
Silverstone Circuit,52.0786,-1.01694,223.810
Silverstone Circuit,52.0786,-1.01694,221.879
Silverstone Circuit,52.0786,-1.01694,219.310
Silverstone Circuit,52.0786,-1.01694,221.308
Silverstone Circuit,52.0786,-1.01694,221.097
Silverstone Circuit,52.0786,-1.01694,219.951
Silverstone Circuit,52.0786,-1.01694,221.462
Silverstone Circuit,52.0786,-1.01694,224.307
Silverstone Circuit,52.0786,-1.01694,217.698
Silverstone Circuit,52.0786,-1.01694,220.941
Nürburgring,50.3356,6.9475,198.783
Nürburgring,50.3356,6.9475,199.592
Nürburgring,50.3356,6.9475,196.220
Nürburgring,50.3356,6.9475,196.665
Nürburgring,50.3356,6.9475,196.496
Nürburgring,50.3356,6.9475,196.417
Nürburgring,50.3356,6.9475,196.216
Nürburgring,50.3356,6.9475,195.900
Nürburgring,50.3356,6.9475,198.421
Nürburgring,50.3356,6.9475,195.302
Nürburgring,50.3356,6.9475,193.792
Nürburgring,50.3356,6.9475,194.504
Nürburgring,50.3356,6.9475,196.122
Nürburgring,50.3356,6.9475,197.359
Nürburgring,50.3356,6.9475,190.273
Nürburgring,50.3356,6.9475,192.658
Nürburgring,50.3356,6.9475,180.309
Nürburgring,50.3356,6.9475,132.338
Nürburgring,50.3356,6.9475,127.112
Nürburgring,50.3356,6.9475,108.410
Nürburgring,50.3356,6.9475,101.884
Nürburgring,50.3356,6.9475,91.610
Hungaroring,47.5789,19.2486,196.724
Hungaroring,47.5789,19.2486,197.029
Hungaroring,47.5789,19.2486,195.721
Hungaroring,47.5789,19.2486,196.349
Hungaroring,47.5789,19.2486,196.117
Hungaroring,47.5789,19.2486,194.804
Hungaroring,47.5789,19.2486,195.502
Hungaroring,47.5789,19.2486,194.867
Hungaroring,47.5789,19.2486,194.915
Hungaroring,47.5789,19.2486,194.104
Hungaroring,47.5789,19.2486,193.390
Hungaroring,47.5789,19.2486,193.054
Hungaroring,47.5789,19.2486,194.756
Hungaroring,47.5789,19.2486,194.078
Hungaroring,47.5789,19.2486,194.759
Hungaroring,47.5789,19.2486,192.536
Hungaroring,47.5789,19.2486,191.721
Hungaroring,47.5789,19.2486,192.327
Hungaroring,47.5789,19.2486,191.379
Hungaroring,47.5789,19.2486,191.948
Hungaroring,47.5789,19.2486,190.234
Hungaroring,47.5789,19.2486,181.824
Istanbul Park,40.9517,29.405,218.566
Istanbul Park,40.9517,29.405,220.136
Istanbul Park,40.9517,29.405,218.199
Istanbul Park,40.9517,29.405,217.583
Istanbul Park,40.9517,29.405,218.464
Istanbul Park,40.9517,29.405,216.886
Istanbul Park,40.9517,29.405,217.050
Istanbul Park,40.9517,29.405,216.118
Istanbul Park,40.9517,29.405,216.422
Istanbul Park,40.9517,29.405,215.754
Istanbul Park,40.9517,29.405,216.559
Istanbul Park,40.9517,29.405,216.103
Istanbul Park,40.9517,29.405,216.227
Istanbul Park,40.9517,29.405,214.334
Istanbul Park,40.9517,29.405,214.561
Istanbul Park,40.9517,29.405,214.811
Istanbul Park,40.9517,29.405,214.681
Istanbul Park,40.9517,29.405,213.719
Istanbul Park,40.9517,29.405,213.560
Istanbul Park,40.9517,29.405,211.287
Istanbul Park,40.9517,29.405,212.066
Istanbul Park,40.9517,29.405,211.620
Autodromo Nazionale di Monza,45.6156,9.28111,251.653
Autodromo Nazionale di Monza,45.6156,9.28111,251.456
Autodromo Nazionale di Monza,45.6156,9.28111,250.147
Autodromo Nazionale di Monza,45.6156,9.28111,249.217
Autodromo Nazionale di Monza,45.6156,9.28111,248.543
Autodromo Nazionale di Monza,45.6156,9.28111,246.884
Autodromo Nazionale di Monza,45.6156,9.28111,247.605
Autodromo Nazionale di Monza,45.6156,9.28111,246.708
Autodromo Nazionale di Monza,45.6156,9.28111,245.859
Autodromo Nazionale di Monza,45.6156,9.28111,246.024
Autodromo Nazionale di Monza,45.6156,9.28111,246.446
Autodromo Nazionale di Monza,45.6156,9.28111,245.787
Autodromo Nazionale di Monza,45.6156,9.28111,245.350
Autodromo Nazionale di Monza,45.6156,9.28111,245.016
Autodromo Nazionale di Monza,45.6156,9.28111,245.492
Autodromo Nazionale di Monza,45.6156,9.28111,246.309
Autodromo Nazionale di Monza,45.6156,9.28111,244.278
Autodromo Nazionale di Monza,45.6156,9.28111,244.450
Autodromo Nazionale di Monza,45.6156,9.28111,244.267
Autodromo Nazionale di Monza,45.6156,9.28111,243.978
Autodromo Nazionale di Monza,45.6156,9.28111,248.357
Circuit de Spa-Francorchamps,50.4372,5.97139,233.261
Circuit de Spa-Francorchamps,50.4372,5.97139,233.388
Circuit de Spa-Francorchamps,50.4372,5.97139,233.073
Circuit de Spa-Francorchamps,50.4372,5.97139,233.002
Circuit de Spa-Francorchamps,50.4372,5.97139,232.042
Circuit de Spa-Francorchamps,50.4372,5.97139,229.704
Circuit de Spa-Francorchamps,50.4372,5.97139,229.119
Circuit de Spa-Francorchamps,50.4372,5.97139,230.058
Circuit de Spa-Francorchamps,50.4372,5.97139,231.549
Circuit de Spa-Francorchamps,50.4372,5.97139,229.175
Circuit de Spa-Francorchamps,50.4372,5.97139,231.345
Circuit de Spa-Francorchamps,50.4372,5.97139,227.710
Circuit de Spa-Francorchamps,50.4372,5.97139,227.817
Circuit de Spa-Francorchamps,50.4372,5.97139,227.357
Circuit de Spa-Francorchamps,50.4372,5.97139,227.390
Circuit de Spa-Francorchamps,50.4372,5.97139,226.359
Circuit de Spa-Francorchamps,50.4372,5.97139,225.838
Circuit de Spa-Francorchamps,50.4372,5.97139,226.868
Circuit de Spa-Francorchamps,50.4372,5.97139,226.605
Circuit de Spa-Francorchamps,50.4372,5.97139,226.837
Circuit de Spa-Francorchamps,50.4372,5.97139,223.682
Fuji Speedway,35.3717,138.927,186.259
Fuji Speedway,35.3717,138.927,183.222
Fuji Speedway,35.3717,138.927,183.295
Fuji Speedway,35.3717,138.927,182.345
Fuji Speedway,35.3717,138.927,181.738
Fuji Speedway,35.3717,138.927,183.359
Fuji Speedway,35.3717,138.927,184.527
Fuji Speedway,35.3717,138.927,178.763
Fuji Speedway,35.3717,138.927,181.205
Fuji Speedway,35.3717,138.927,180.395
Fuji Speedway,35.3717,138.927,178.647
Fuji Speedway,35.3717,138.927,178.300
Fuji Speedway,35.3717,138.927,177.752
Fuji Speedway,35.3717,138.927,184.396
Fuji Speedway,35.3717,138.927,179.514
Fuji Speedway,35.3717,138.927,180.782
Fuji Speedway,35.3717,138.927,178.935
Fuji Speedway,35.3717,138.927,182.670
Fuji Speedway,35.3717,138.927,184.452
Fuji Speedway,35.3717,138.927,184.695
Fuji Speedway,35.3717,138.927,185.590
Fuji Speedway,35.3717,138.927,130.749
Shanghai International Circuit,31.3389,121.22,199.660
Shanghai International Circuit,31.3389,121.22,200.259
Shanghai International Circuit,31.3389,121.22,201.362
Shanghai International Circuit,31.3389,121.22,196.452
Shanghai International Circuit,31.3389,121.22,198.392
Shanghai International Circuit,31.3389,121.22,196.917
Shanghai International Circuit,31.3389,121.22,197.569
Shanghai International Circuit,31.3389,121.22,196.945
Shanghai International Circuit,31.3389,121.22,197.557
Shanghai International Circuit,31.3389,121.22,197.478
Shanghai International Circuit,31.3389,121.22,198.418
Shanghai International Circuit,31.3389,121.22,196.741
Shanghai International Circuit,31.3389,121.22,196.410
Shanghai International Circuit,31.3389,121.22,195.989
Shanghai International Circuit,31.3389,121.22,195.228
Shanghai International Circuit,31.3389,121.22,197.752
Shanghai International Circuit,31.3389,121.22,194.748
Shanghai International Circuit,31.3389,121.22,194.435
Shanghai International Circuit,31.3389,121.22,190.278
Shanghai International Circuit,31.3389,121.22,188.576
Shanghai International Circuit,31.3389,121.22,182.370
Shanghai International Circuit,31.3389,121.22,175.579
Autódromo José Carlos Pace,-23.7036,-46.6997,214.126
Autódromo José Carlos Pace,-23.7036,-46.6997,213.716
Autódromo José Carlos Pace,-23.7036,-46.6997,212.062
Autódromo José Carlos Pace,-23.7036,-46.6997,212.036
Autódromo José Carlos Pace,-23.7036,-46.6997,213.416
Autódromo José Carlos Pace,-23.7036,-46.6997,211.190
Autódromo José Carlos Pace,-23.7036,-46.6997,213.946
Autódromo José Carlos Pace,-23.7036,-46.6997,211.452
Autódromo José Carlos Pace,-23.7036,-46.6997,209.076
Autódromo José Carlos Pace,-23.7036,-46.6997,212.161
Autódromo José Carlos Pace,-23.7036,-46.6997,211.432
Autódromo José Carlos Pace,-23.7036,-46.6997,207.069
Autódromo José Carlos Pace,-23.7036,-46.6997,210.643
Autódromo José Carlos Pace,-23.7036,-46.6997,208.699
Autódromo José Carlos Pace,-23.7036,-46.6997,206.276
Autódromo José Carlos Pace,-23.7036,-46.6997,207.545
Autódromo José Carlos Pace,-23.7036,-46.6997,207.133
Autódromo José Carlos Pace,-23.7036,-46.6997,208.435
Autódromo José Carlos Pace,-23.7036,-46.6997,209.516
Autódromo José Carlos Pace,-23.7036,-46.6997,208.505
Autódromo José Carlos Pace,-23.7036,-46.6997,140.505
Autódromo José Carlos Pace,-23.7036,-46.6997,126.446
Bahrain International Circuit,26.0325,50.5106,210.551
Bahrain International Circuit,26.0325,50.5106,210.576
Bahrain International Circuit,26.0325,50.5106,209.803
Bahrain International Circuit,26.0325,50.5106,210.109
Bahrain International Circuit,26.0325,50.5106,210.013
Bahrain International Circuit,26.0325,50.5106,210.265
Bahrain International Circuit,26.0325,50.5106,210.838
Bahrain International Circuit,26.0325,50.5106,209.020
Bahrain International Circuit,26.0325,50.5106,210.086
Bahrain International Circuit,26.0325,50.5106,208.653
Bahrain International Circuit,26.0325,50.5106,208.421
Bahrain International Circuit,26.0325,50.5106,207.772
Bahrain International Circuit,26.0325,50.5106,209.253
Bahrain International Circuit,26.0325,50.5106,207.021
Bahrain International Circuit,26.0325,50.5106,207.621
Bahrain International Circuit,26.0325,50.5106,205.406
Bahrain International Circuit,26.0325,50.5106,203.076
Bahrain International Circuit,26.0325,50.5106,200.642
Bahrain International Circuit,26.0325,50.5106,198.197
Bahrain International Circuit,26.0325,50.5106,207.945
Bahrain International Circuit,26.0325,50.5106,206.564
Sepang International Circuit,2.76083,101.738,209.402
Sepang International Circuit,2.76083,101.738,210.487
Sepang International Circuit,2.76083,101.738,208.723
Sepang International Circuit,2.76083,101.738,208.806
Sepang International Circuit,2.76083,101.738,207.962
Sepang International Circuit,2.76083,101.738,208.629
Sepang International Circuit,2.76083,101.738,207.858
Sepang International Circuit,2.76083,101.738,208.544
Sepang International Circuit,2.76083,101.738,207.042
Sepang International Circuit,2.76083,101.738,207.456
Sepang International Circuit,2.76083,101.738,204.902
Sepang International Circuit,2.76083,101.738,203.209
Sepang International Circuit,2.76083,101.738,200.530
Sepang International Circuit,2.76083,101.738,199.151
Sepang International Circuit,2.76083,101.738,208.403
Sepang International Circuit,2.76083,101.738,205.057
Sepang International Circuit,2.76083,101.738,194.050
Sepang International Circuit,2.76083,101.738,206.002
Sepang International Circuit,2.76083,101.738,206.206
Sepang International Circuit,2.76083,101.738,203.458
Sepang International Circuit,2.76083,101.738,204.946
Albert Park Grand Prix Circuit,-37.8497,144.968,221.499
Albert Park Grand Prix Circuit,-37.8497,144.968,221.869
Albert Park Grand Prix Circuit,-37.8497,144.968,217.410
Albert Park Grand Prix Circuit,-37.8497,144.968,217.683
Albert Park Grand Prix Circuit,-37.8497,144.968,218.028
Albert Park Grand Prix Circuit,-37.8497,144.968,216.152
Albert Park Grand Prix Circuit,-37.8497,144.968,217.707
Albert Park Grand Prix Circuit,-37.8497,144.968,216.326
Albert Park Grand Prix Circuit,-37.8497,144.968,216.039
Albert Park Grand Prix Circuit,-37.8497,144.968,217.437
Albert Park Grand Prix Circuit,-37.8497,144.968,213.931
Albert Park Grand Prix Circuit,-37.8497,144.968,210.775
Albert Park Grand Prix Circuit,-37.8497,144.968,203.663
Albert Park Grand Prix Circuit,-37.8497,144.968,218.270
Albert Park Grand Prix Circuit,-37.8497,144.968,212.860
Albert Park Grand Prix Circuit,-37.8497,144.968,216.970
Albert Park Grand Prix Circuit,-37.8497,144.968,218.981
Albert Park Grand Prix Circuit,-37.8497,144.968,217.435
Albert Park Grand Prix Circuit,-37.8497,144.968,188.363
Autodromo Enzo e Dino Ferrari,44.3439,11.7167,210.961
Autodromo Enzo e Dino Ferrari,44.3439,11.7167,211.098
Autodromo Enzo e Dino Ferrari,44.3439,11.7167,209.791
Autodromo Enzo e Dino Ferrari,44.3439,11.7167,208.731
Autodromo Enzo e Dino Ferrari,44.3439,11.7167,209.961
Autodromo Enzo e Dino Ferrari,44.3439,11.7167,208.829
Autodromo Enzo e Dino Ferrari,44.3439,11.7167,209.174
Autodromo Enzo e Dino Ferrari,44.3439,11.7167,209.159
Autodromo Enzo e Dino Ferrari,44.3439,11.7167,209.250
Autodromo Enzo e Dino Ferrari,44.3439,11.7167,207.275
Autodromo Enzo e Dino Ferrari,44.3439,11.7167,206.581
Autodromo Enzo e Dino Ferrari,44.3439,11.7167,208.951
Autodromo Enzo e Dino Ferrari,44.3439,11.7167,207.595
Autodromo Enzo e Dino Ferrari,44.3439,11.7167,208.363
Autodromo Enzo e Dino Ferrari,44.3439,11.7167,206.989
Autodromo Enzo e Dino Ferrari,44.3439,11.7167,204.823
Autodromo Enzo e Dino Ferrari,44.3439,11.7167,205.542
Autodromo Enzo e Dino Ferrari,44.3439,11.7167,200.363
Autodromo Enzo e Dino Ferrari,44.3439,11.7167,205.770
Autodromo Enzo e Dino Ferrari,44.3439,11.7167,196.111
Autodromo Enzo e Dino Ferrari,44.3439,11.7167,202.778
Nürburgring,50.3356,6.9475,201.226
Nürburgring,50.3356,6.9475,200.285
Nürburgring,50.3356,6.9475,199.065
Nürburgring,50.3356,6.9475,200.415
Nürburgring,50.3356,6.9475,197.258
Nürburgring,50.3356,6.9475,199.354
Nürburgring,50.3356,6.9475,198.044
Nürburgring,50.3356,6.9475,197.079
Nürburgring,50.3356,6.9475,197.256
Nürburgring,50.3356,6.9475,197.084
Nürburgring,50.3356,6.9475,196.966
Nürburgring,50.3356,6.9475,194.052
Nürburgring,50.3356,6.9475,194.207
Nürburgring,50.3356,6.9475,197.985
Nürburgring,50.3356,6.9475,198.061
Nürburgring,50.3356,6.9475,191.640
Nürburgring,50.3356,6.9475,190.639
Nürburgring,50.3356,6.9475,197.069
Nürburgring,50.3356,6.9475,196.004
Nürburgring,50.3356,6.9475,194.233
Nürburgring,50.3356,6.9475,128.254
Circuit de Barcelona-Catalunya,41.57,2.26111,217.108
Circuit de Barcelona-Catalunya,41.57,2.26111,216.546
Circuit de Barcelona-Catalunya,41.57,2.26111,216.094
Circuit de Barcelona-Catalunya,41.57,2.26111,217.320
Circuit de Barcelona-Catalunya,41.57,2.26111,215.328
Circuit de Barcelona-Catalunya,41.57,2.26111,215.301
Circuit de Barcelona-Catalunya,41.57,2.26111,215.212
Circuit de Barcelona-Catalunya,41.57,2.26111,213.913
Circuit de Barcelona-Catalunya,41.57,2.26111,213.827
Circuit de Barcelona-Catalunya,41.57,2.26111,212.288
Circuit de Barcelona-Catalunya,41.57,2.26111,213.935
Circuit de Barcelona-Catalunya,41.57,2.26111,213.417
Circuit de Barcelona-Catalunya,41.57,2.26111,212.150
Circuit de Barcelona-Catalunya,41.57,2.26111,213.932
Circuit de Barcelona-Catalunya,41.57,2.26111,212.226
Circuit de Barcelona-Catalunya,41.57,2.26111,210.145
Circuit de Barcelona-Catalunya,41.57,2.26111,207.150
Circuit de Barcelona-Catalunya,41.57,2.26111,209.440
Circuit de Barcelona-Catalunya,41.57,2.26111,212.082
Circuit de Barcelona-Catalunya,41.57,2.26111,211.867
Circuit de Barcelona-Catalunya,41.57,2.26111,209.571
Circuit de Barcelona-Catalunya,41.57,2.26111,202.177
Circuit de Monaco,43.7347,7.42056,158.898
Circuit de Monaco,43.7347,7.42056,158.193
Circuit de Monaco,43.7347,7.42056,154.452
Circuit de Monaco,43.7347,7.42056,155.509
Circuit de Monaco,43.7347,7.42056,160.014
Circuit de Monaco,43.7347,7.42056,158.379
Circuit de Monaco,43.7347,7.42056,155.511
Circuit de Monaco,43.7347,7.42056,155.068
Circuit de Monaco,43.7347,7.42056,156.946
Circuit de Monaco,43.7347,7.42056,154.828
Circuit de Monaco,43.7347,7.42056,155.549
Circuit de Monaco,43.7347,7.42056,154.942
Circuit de Monaco,43.7347,7.42056,155.186
Circuit de Monaco,43.7347,7.42056,154.615
Circuit de Monaco,43.7347,7.42056,155.491
Circuit de Monaco,43.7347,7.42056,152.002
Circuit de Monaco,43.7347,7.42056,155.791
Circuit de Monaco,43.7347,7.42056,154.292
Circuit de Monaco,43.7347,7.42056,155.696
Circuit de Monaco,43.7347,7.42056,159.628
Circuit de Monaco,43.7347,7.42056,158.879
Circuit de Monaco,43.7347,7.42056,152.602
Silverstone Circuit,52.0786,-1.01694,226.811
Silverstone Circuit,52.0786,-1.01694,225.884
Silverstone Circuit,52.0786,-1.01694,224.440
Silverstone Circuit,52.0786,-1.01694,225.049
Silverstone Circuit,52.0786,-1.01694,224.685
Silverstone Circuit,52.0786,-1.01694,223.575
Silverstone Circuit,52.0786,-1.01694,223.775
Silverstone Circuit,52.0786,-1.01694,223.195
Silverstone Circuit,52.0786,-1.01694,223.209
Silverstone Circuit,52.0786,-1.01694,222.382
Silverstone Circuit,52.0786,-1.01694,223.673
Silverstone Circuit,52.0786,-1.01694,220.341
Silverstone Circuit,52.0786,-1.01694,219.750
Silverstone Circuit,52.0786,-1.01694,221.086
Silverstone Circuit,52.0786,-1.01694,220.388
Silverstone Circuit,52.0786,-1.01694,218.672
Silverstone Circuit,52.0786,-1.01694,213.911
Silverstone Circuit,52.0786,-1.01694,212.323
Silverstone Circuit,52.0786,-1.01694,217.207
Circuit Gilles Villeneuve,45.5,-73.5228,206.815
Circuit Gilles Villeneuve,45.5,-73.5228,206.592
Circuit Gilles Villeneuve,45.5,-73.5228,207.006
Circuit Gilles Villeneuve,45.5,-73.5228,204.771
Circuit Gilles Villeneuve,45.5,-73.5228,203.078
Circuit Gilles Villeneuve,45.5,-73.5228,202.567
Circuit Gilles Villeneuve,45.5,-73.5228,202.695
Circuit Gilles Villeneuve,45.5,-73.5228,202.264
Circuit Gilles Villeneuve,45.5,-73.5228,201.274
Circuit Gilles Villeneuve,45.5,-73.5228,202.002
Circuit Gilles Villeneuve,45.5,-73.5228,202.377
Circuit Gilles Villeneuve,45.5,-73.5228,202.041
Circuit Gilles Villeneuve,45.5,-73.5228,201.075
Circuit Gilles Villeneuve,45.5,-73.5228,197.999
Circuit Gilles Villeneuve,45.5,-73.5228,195.050
Circuit Gilles Villeneuve,45.5,-73.5228,202.852
Circuit Gilles Villeneuve,45.5,-73.5228,199.251
Circuit Gilles Villeneuve,45.5,-73.5228,200.012
Circuit Gilles Villeneuve,45.5,-73.5228,198.012
Circuit Gilles Villeneuve,45.5,-73.5228,122.932
Indianapolis Motor Speedway,39.795,-86.2347,207.527
Indianapolis Motor Speedway,39.795,-86.2347,206.859
Indianapolis Motor Speedway,39.795,-86.2347,206.358
Indianapolis Motor Speedway,39.795,-86.2347,205.969
Indianapolis Motor Speedway,39.795,-86.2347,205.837
Indianapolis Motor Speedway,39.795,-86.2347,205.012
Indianapolis Motor Speedway,39.795,-86.2347,201.942
Indianapolis Motor Speedway,39.795,-86.2347,203.149
Indianapolis Motor Speedway,39.795,-86.2347,202.005
Indianapolis Motor Speedway,39.795,-86.2347,206.093
Indianapolis Motor Speedway,39.795,-86.2347,201.940
Indianapolis Motor Speedway,39.795,-86.2347,204.117
Indianapolis Motor Speedway,39.795,-86.2347,183.958
Indianapolis Motor Speedway,39.795,-86.2347,145.384
Indianapolis Motor Speedway,39.795,-86.2347,121.027
